,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
387,135,2000,270,0,15.0,109685.41458662758,111258.32102267405,1.4340160375691662,148149.0930621969,148149.0921121438,-6.41281753244783e-07,257834.50764882445,259407.41313481782,0.6100445981170585,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.1044130321561, 2698.9976701397586, 3327.1837090055797, 2306.3023162786358, 2000.0058114805518, 2000.0750238715066, 3999.894114216926, 3999.985565264178, 2910.6671063798467, 3828.2109870563577], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1018.1680734142566, 1811.8932215036477, 0.05831627355865668, 321.6049080423, 1756.5304012955398, 0.10239796715107649, 0.0726514576991775, 1999.9210541710893, 1069.6470408165933, 1229.7403363566589]]"
388,136,2000,270,0,15.0,110274.72237801467,109542.56561495416,-0.6639388857862881,148149.090941091,148149.0919644851,6.90786611154641e-07,258423.8133191057,257691.65757943923,-0.2833158950264422,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0336961629703, 2000.0167744770229, 2000.0000000065143, 2416.2273965380195, 2865.3920221606254, 3043.7838345762466, 3432.4258659356706, 3999.779444936924, 3999.9999999926144, 3999.9999027417084], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1865.564015723037, 365.22590918593875, 0.10438596142701005, 1104.1339430663986, 1866.3695632152187, 8.444743337303674e-11, 851.0877063577941, 1859.8879297322492, 623.6860852489536, 0.06998923418240842]]"
389,137,2000,270,0,15.0,110736.87946889109,109765.32634332056,-0.8773528116651176,148149.09178558417,148149.09185129704,4.43559043178372e-08,258885.97125447527,257914.41819461758,-0.37528223532154525,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2585.6814981805805, 1999.9999999999995, 1999.9999999999998, 2580.3312307845745, 3312.674546192862, 2564.101704253171, 3971.116561753291, 3999.9999999999995, 3694.7770755696465, 3925.6060171363415], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 1721.7698755984775, 5.2967286474122996e-14, 1870.1579168695328, 7.736735622502507, 1.4639991067629214e-12, 1036.3780736275642, 655.0714064987744, 1.6039663424172252e-13, 1997.6801213734348, 1406.7520465701507]]"
390,138,2500,270,0,15.0,120294.6193348469,118463.37723824203,-1.522297594630979,148149.09212476728,148149.09198379875,-9.515315520286452e-08,268443.7114596142,266612.46922204085,-0.6821699147342003,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 3161.719254178055, 3430.300964111742, 3291.0542708413154, 4500.0, 3827.633522348643, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2000.0, 841.5040808291928, 1.098335749750946e-13, 2.9310428443121353e-13, 2000.0, 857.138870049096, 2000.0, 7.365049660224948e-14, 914.3513703587662, 1.575243635322149e-14]]"
391,139,2500,270,0,15.0,118645.59835716044,116904.90578952212,-1.4671362374508787,148149.09217277635,148149.09199923777,-1.1713779104039189e-07,266794.69052993675,265053.99778875994,-0.6524465452139463,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.000000011684, 2499.9999999999995, 2500.0, 2500.000000021364, 3255.526832501573, 3870.340519260045, 3745.622331635654, 4499.999999999998, 4499.999999999995, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 1352.286431485085, 653.4069763864186, 4.1940027319529407e-13, 1999.9999999999532, 2.1141241309978965e-11, 1.611293086982611e-13, 1257.8013365592549, 1.3450226649387753e-13, 1123.901406691132, 2000.0]]"
392,140,2500,270,0,15.0,115810.17483657907,115945.12981613007,0.11653119403492136,148149.0923229128,148149.09201270604,-2.093882262998284e-07,263959.26715949184,264094.2218288361,0.05112708138513486,True,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 2499.9999999999995, 3176.3599741283897, 3642.2054739793703, 3753.029899992868, 4500.0, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3.900091769626306e-14, 670.7215851300728, 1310.5073371142082, 2000.0, 4.704368231884109e-13, 2000.0, 294.2632309424039, 1.1348827828721435e-13, 1999.9983901849737, 742.785797955858]]"
393,141,3000,270,0,15.0,120479.1345051947,120154.39627080444,-0.2695389834297453,148149.0921626311,148149.09203306105,-8.745922609119288e-08,268628.22666782583,268303.48830386554,-0.12088765502735115,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.000047816087, 3000.0000000000027, 3595.2450749645323, 3662.474778978648, 3844.3296776898965, 4025.3573727324365, 4252.883053554125, 4586.892933906152, 4999.996377596653, 4999.976440875412], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 1468.6959702576512, 1.9969672309825374e-13, 1999.9999999999147, 2.8977129822081175e-14, 382.4726911185717, 776.1451214604172, 1270.9536859993054, 1999.7258206876256, 0.08037600867708397, 1166.299070259959]]"
394,142,3000,270,0,15.0,120068.28334966392,121545.94107522866,1.2306811460454503,148149.09228103148,148149.09201578388,-1.7904098626468493e-07,268217.37563069543,269695.0330910125,0.5509178728046459,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 3000.178949495016, 2999.9999999999995, 3576.857058809417, 3760.9739445102223, 4094.4059307824355, 4283.362921733679, 5000.0, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 7.95368326577802e-14, 2000.0, 1214.7898847738436, 4.147502813463521e-14, 767.8892720594476, 2000.0, 3.570428159810702e-13, 1.1019968765704282e-13, 2000.0, 968.3298811545937]]"
395,143,3000,270,0,15.0,121851.24050130445,123697.90476355894,1.5155071500767532,148149.09189965704,148149.09201577355,7.837814684566712e-08,270000.3324009615,271846.9967793325,0.6839489277474887,True,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 2999.9999999999995, 2999.9999999999995, 2999.9999999999995, 3449.9882988622103, 3984.7589301622056, 3950.6856630545835, 4478.089149510843, 5000.0, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 1110.3239800467888, 1.5637083164121664e-13, 2000.0, 6.61528293737605e-18, 1534.3149085225991, 3.404726380784622e-13, 1.309903429241329e-14, 2000.0, 1045.5920081606682, 1.5997218358488073e-13]]"
396,144,2000,270,0,30.0,112892.29271715823,117664.45033048397,4.227177514484511,145531.8683085136,145532.12365537218,0.00017545769290999152,258424.16102567187,263196.5739858562,1.8467363659972331,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0243830543377, 2000.0000000000034, 2003.535382449661, 2737.180684770249, 2948.5409752249698, 2528.973209541765, 3530.0148654890745, 3999.9999999999995, 3999.9999999999995, 3999.152854555551], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4.528199063902522e-12, 635.2787897491874, 1465.1564606786033, 899.0209179587034, 0.0, 1999.108821596689, 1122.3893116916029, 1990.978308079979, 0.0, 635.7811063151626]]"
397,145,2000,270,0,30.0,113727.51848645511,115777.04488117373,1.8021376198080987,145532.26961415852,145532.16446797168,-7.224939672314855e-05,259259.78810061357,261309.2093491454,0.7904894405516147,True,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 1999.9999999999995, 1999.9999999999995, 1999.9999999999995, 2830.5758923778417, 2000.0022534860202, 3563.246280920823, 3999.9999999999995, 3246.8913726653404, 3803.505837251214, 3999.9999999999995], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0, 1212.7607492237978, 0.00022466612725312407, 1999.9675925360546, 556.5619950074492, 663.5479012318707, 2000.0, 4.505777839254654e-14, 1281.1528881369925, 1.779901452253834e-13]]"
